"ENSG","cluster_membership","cluster_size","n.mut"
"ENSG00000108179",3,24,26
"ENSG00000108179",4,23,2
"ENSG00000108179",5,21,3
"ENSG00000108179",6,19,10
"ENSG00000108179",7,18,27
"ENSG00000108179",8,17,7
"ENSG00000108179",9,16,17
"ENSG00000108179",10,14,7
"ENSG00000108187",1,73,37
"ENSG00000108187",2,52,31
"ENSG00000108187",3,38,32
"ENSG00000108187",4,37,24
"ENSG00000108187",5,32,17
"ENSG00000108187",6,30,16
"ENSG00000108187",7,26,16
"ENSG00000108219",1,180,81
"ENSG00000108219",2,48,20
"ENSG00000108219",3,28,15
"ENSG00000108219",4,14,4
"ENSG00000108242",1,314,229
"ENSG00000108242",2,74,43
"ENSG00000108242",3,61,48
"ENSG00000108242",4,41,33
"ENSG00000108255",1,92,51
"ENSG00000108255",2,92,63
"ENSG00000108255",3,31,19
"ENSG00000108262",1,395,203
"ENSG00000108262",2,255,118
"ENSG00000108262",3,77,37
"ENSG00000108262",4,43,18
"ENSG00000108264",1,171,85
"ENSG00000108264",2,162,97
"ENSG00000108264",3,61,32
"ENSG00000108264",4,49,17
"ENSG00000108272",1,35,3
"ENSG00000108272",2,29,15
"ENSG00000108272",3,25,21
"ENSG00000108272",4,25,18
"ENSG00000108272",5,24,14
"ENSG00000108272",6,24,10
"ENSG00000108272",7,20,13
"ENSG00000108272",8,19,7
"ENSG00000108272",9,17,15
"ENSG00000108272",10,16,10
"ENSG00000108272",11,14,10
"ENSG00000108272",12,12,0
"ENSG00000108278",1,60,51
"ENSG00000108278",2,55,28
"ENSG00000108278",3,40,51
"ENSG00000108294",1,57,35
"ENSG00000108294",2,45,19
"ENSG00000108294",3,42,22
"ENSG00000108294",4,39,18
"ENSG00000108294",5,22,7
"ENSG00000108296",1,219,146
"ENSG00000108296",2,206,74
"ENSG00000108298",1,144,69
"ENSG00000108298",2,52,20
"ENSG00000108306",1,280,71
"ENSG00000108306",2,65,18
"ENSG00000108306",3,64,24
"ENSG00000108306",4,29,7
"ENSG00000108342",1,119,79
"ENSG00000108342",2,49,12
"ENSG00000108342",3,39,27
"ENSG00000108344",1,137,56
"ENSG00000108344",2,99,62
"ENSG00000108344",3,71,48
"ENSG00000108344",4,61,12
"ENSG00000108344",5,60,34
"ENSG00000108344",6,59,17
"ENSG00000108344",7,47,20
"ENSG00000108381",1,58,42
"ENSG00000108381",2,52,22
"ENSG00000108381",3,39,23
"ENSG00000108381",4,36,24
"ENSG00000108381",5,35,11
"ENSG00000108381",6,34,16
"ENSG00000108381",7,30,22
"ENSG00000108381",8,29,19
"ENSG00000108384",1,114,63
"ENSG00000108384",2,109,74
"ENSG00000108384",3,45,14
"ENSG00000108384",4,33,26
"ENSG00000108384",5,28,7
"ENSG00000108384",6,25,15
"ENSG00000108384",7,22,14
"ENSG00000108387",1,421,206
"ENSG00000108387",2,72,30
"ENSG00000108405",1,72,51
"ENSG00000108405",2,70,35
"ENSG00000108405",3,47,36
"ENSG00000108405",4,46,32
"ENSG00000108405",5,36,31
"ENSG00000108405",6,34,17
"ENSG00000108405",7,23,22
"ENSG00000108405",8,20,11
"ENSG00000108405",9,20,18
"ENSG00000108405",10,16,8
"ENSG00000108405",11,15,10
"ENSG00000108423",1,81,45
"ENSG00000108423",2,75,37
"ENSG00000108423",3,75,49
"ENSG00000108423",4,69,30
"ENSG00000108423",5,57,24
"ENSG00000108423",6,53,32
"ENSG00000108423",7,43,22
"ENSG00000108433",1,65,24
"ENSG00000108433",2,53,35
"ENSG00000108433",3,35,27
"ENSG00000108433",4,30,25
"ENSG00000108433",5,25,1
"ENSG00000108433",6,24,13
"ENSG00000108439",1,67,49
"ENSG00000108439",2,41,22
"ENSG00000108439",3,27,1
"ENSG00000108439",4,25,11
"ENSG00000108439",5,19,7
"ENSG00000108439",6,19,8
"ENSG00000108439",7,18,9
"ENSG00000108439",8,16,3
"ENSG00000108439",9,15,4
"ENSG00000108439",10,14,1
"ENSG00000108448",1,153,51
"ENSG00000108448",2,77,37
"ENSG00000108448",3,59,16
"ENSG00000108448",4,57,28
"ENSG00000108448",5,33,11
"ENSG00000108448",6,23,1
"ENSG00000108465",1,286,197
"ENSG00000108465",2,245,124
"ENSG00000108468",1,27,2
"ENSG00000108468",2,21,2
"ENSG00000108468",3,21,6
"ENSG00000108468",4,19,4
"ENSG00000108468",5,16,5
"ENSG00000108468",6,15,1
"ENSG00000108468",7,14,1
"ENSG00000108468",8,14,3
"ENSG00000108468",9,13,6
"ENSG00000108468",10,13,4
"ENSG00000108468",11,12,4
"ENSG00000108474",1,43,25
"ENSG00000108474",2,42,21
"ENSG00000108474",3,42,42
"ENSG00000108474",4,38,36
"ENSG00000108474",5,29,23
"ENSG00000108474",6,24,17
"ENSG00000108474",7,23,13
"ENSG00000108474",8,11,10
"ENSG00000108479",1,114,86
"ENSG00000108479",2,88,52
"ENSG00000108479",3,73,56
"ENSG00000108479",4,58,19
"ENSG00000108479",5,45,25
"ENSG00000108479",6,44,32
"ENSG00000108523",1,109,87
"ENSG00000108523",2,66,51
"ENSG00000108523",3,51,33
"ENSG00000108523",4,35,34
"ENSG00000108523",5,35,19
"ENSG00000108523",6,30,21
"ENSG00000108523",7,24,11
"ENSG00000108528",1,62,36
"ENSG00000108528",2,57,15
"ENSG00000108528",3,45,21
"ENSG00000108528",4,42,23
"ENSG00000108528",5,37,16
"ENSG00000108528",6,27,22
"ENSG00000108528",7,23,13
"ENSG00000108528",8,21,12
"ENSG00000108551",1,50,28
"ENSG00000108551",2,44,25
"ENSG00000108551",3,43,22
"ENSG00000108551",4,42,21
"ENSG00000108551",5,34,7
"ENSG00000108551",6,32,25
"ENSG00000108551",7,21,16
"ENSG00000108551",8,15,11
"ENSG00000108559",1,436,300
"ENSG00000108559",2,305,185
"ENSG00000108561",1,80,33
"ENSG00000108561",2,79,41
"ENSG00000108561",3,48,20
"ENSG00000108561",4,38,9
"ENSG00000108561",5,37,4
"ENSG00000108587",1,100,55
"ENSG00000108587",2,86,47
"ENSG00000108587",3,69,30
"ENSG00000108588",1,395,181
"ENSG00000108588",2,88,46
"ENSG00000108590",1,97,38
"ENSG00000108590",2,34,23
"ENSG00000108591",1,122,78
"ENSG00000108591",2,70,29
"ENSG00000108591",3,65,23
"ENSG00000108591",4,59,56
"ENSG00000108591",5,48,29
"ENSG00000108592",1,151,130
"ENSG00000108592",2,123,104
"ENSG00000108592",3,116,58
"ENSG00000108592",4,81,72
"ENSG00000108592",5,77,65
"ENSG00000108592",6,75,56
"ENSG00000108592",7,68,40
"ENSG00000108592",8,58,44
"ENSG00000108592",9,55,39
"ENSG00000108592",10,43,14
"ENSG00000108602",1,128,111
"ENSG00000108602",2,100,97
"ENSG00000108602",3,65,57
"ENSG00000108602",4,57,40
"ENSG00000108602",5,52,44
"ENSG00000108602",6,51,31
"ENSG00000108604",1,254,102
"ENSG00000108604",2,146,59
"ENSG00000108604",3,131,32
"ENSG00000108622",1,60,41
"ENSG00000108622",2,51,58
"ENSG00000108622",3,36,24
"ENSG00000108622",4,36,29
"ENSG00000108622",5,35,19
"ENSG00000108622",6,30,24
"ENSG00000108622",7,27,9
"ENSG00000108669",1,263,117
"ENSG00000108669",2,135,56
"ENSG00000108671",1,64,24
"ENSG00000108671",2,61,38
"ENSG00000108671",3,59,27
"ENSG00000108671",4,44,16
"ENSG00000108671",5,35,7
"ENSG00000108671",6,34,7
"ENSG00000108671",7,31,8
"ENSG00000108671",8,28,8
"ENSG00000108671",9,27,9
"ENSG00000108671",10,25,6
"ENSG00000108671",11,14,20
"ENSG00000108688",1,39,33
"ENSG00000108688",2,27,17
"ENSG00000108688",3,21,12
"ENSG00000108688",4,12,4
"ENSG00000108688",5,10,4
"ENSG00000108691",1,39,13
"ENSG00000108691",2,27,11
"ENSG00000108691",3,25,10
"ENSG00000108691",4,8,3
"ENSG00000108700",1,63,53
"ENSG00000108700",2,29,21
"ENSG00000108700",3,7,1
"ENSG00000108702",1,41,25
"ENSG00000108702",2,29,14
"ENSG00000108702",3,26,23
"ENSG00000108733",1,155,91
"ENSG00000108733",2,144,63
"ENSG00000108733",3,60,29
"ENSG00000108774",1,59,13
"ENSG00000108774",2,58,30
"ENSG00000108774",3,45,19
"ENSG00000108774",4,35,31
"ENSG00000108774",5,33,18
"ENSG00000108774",6,19,11
"ENSG00000108784",1,111,73
"ENSG00000108784",2,93,41
"ENSG00000108784",3,82,42
"ENSG00000108784",4,74,43
"ENSG00000108784",5,63,1
"ENSG00000108784",6,59,4
"ENSG00000108784",7,58,44
"ENSG00000108784",8,58,32
"ENSG00000108784",9,53,35
"ENSG00000108784",10,52,24
"ENSG00000108784",11,40,32
"ENSG00000108786",1,283,269
"ENSG00000108786",2,46,28
"ENSG00000108798",1,156,112
"ENSG00000108798",2,108,75
"ENSG00000108798",3,102,73
"ENSG00000108823",1,276,157
"ENSG00000108823",2,67,39
"ENSG00000108823",3,44,30
"ENSG00000108828",1,67,50
"ENSG00000108828",2,59,36
"ENSG00000108828",3,52,24
"ENSG00000108828",4,49,23
"ENSG00000108828",5,46,23
"ENSG00000108828",6,30,21
"ENSG00000108828",7,27,9
"ENSG00000108828",8,25,10
"ENSG00000108828",9,23,15
"ENSG00000108828",10,15,14
"ENSG00000108830",1,183,79
"ENSG00000108830",2,45,39
"ENSG00000108839",1,95,71
"ENSG00000108839",2,83,47
"ENSG00000108839",3,81,59
"ENSG00000108839",4,63,36
"ENSG00000108839",5,45,7
"ENSG00000108839",6,44,13
"ENSG00000108839",7,36,35
"ENSG00000108839",8,36,22
"ENSG00000108839",9,35,13
"ENSG00000108839",10,33,21
"ENSG00000108839",11,31,20
"ENSG00000108839",12,30,18
"ENSG00000108839",13,27,12
"ENSG00000108839",14,24,8
"ENSG00000108852",1,177,139
"ENSG00000108852",2,110,52
"ENSG00000108852",3,99,59
"ENSG00000108852",4,72,44
"ENSG00000108852",5,70,33
"ENSG00000108852",6,69,26
"ENSG00000108861",1,90,47
"ENSG00000108861",2,37,17
"ENSG00000108861",3,30,21
"ENSG00000108861",4,28,8
"ENSG00000108878",1,87,73
"ENSG00000108878",2,33,30
"ENSG00000108878",3,28,24
"ENSG00000108878",4,18,14
"ENSG00000108878",5,18,15
"ENSG00000108878",6,15,12
"ENSG00000108878",7,13,11
"ENSG00000108878",8,10,5
"ENSG00000108924",1,89,24
"ENSG00000108924",2,59,30
"ENSG00000108924",3,47,15
"ENSG00000108924",4,41,16
"ENSG00000108924",5,36,22
"ENSG00000108924",6,23,7
"ENSG00000108946",1,95,29
"ENSG00000108946",2,86,40
"ENSG00000108946",3,74,25
"ENSG00000108946",4,47,13
"ENSG00000108946",5,46,11
"ENSG00000108946",6,33,14
"ENSG00000108953",1,59,16
"ENSG00000108953",2,37,8
"ENSG00000108953",3,36,4
"ENSG00000108953",4,36,18
"ENSG00000108953",5,34,7
"ENSG00000108953",6,33,11
"ENSG00000108953",7,20,6
"ENSG00000108961",1,103,79
"ENSG00000108961",2,58,32
"ENSG00000108961",3,25,22
"ENSG00000108984",1,278,88
"ENSG00000108984",2,56,17
"ENSG00000109016",1,232,158
"ENSG00000109016",2,51,46
"ENSG00000109016",3,42,27
"ENSG00000109046",1,312,161
"ENSG00000109046",2,63,39
"ENSG00000109046",3,46,31
"ENSG00000109047",1,68,48
"ENSG00000109047",2,45,28
"ENSG00000109047",3,36,29
"ENSG00000109047",4,27,18
"ENSG00000109047",5,24,13
"ENSG00000109062",1,142,53
"ENSG00000109062",2,140,125
"ENSG00000109062",3,76,67
"ENSG00000109065",1,175,124
"ENSG00000109065",2,37,20
"ENSG00000109066",1,416,337
"ENSG00000109066",2,54,51
"ENSG00000109066",3,26,45
"ENSG00000109079",1,111,64
"ENSG00000109079",2,70,45
"ENSG00000109079",3,50,23
"ENSG00000109079",4,40,47
"ENSG00000109079",5,24,8
"ENSG00000109079",6,21,15
"ENSG00000109083",1,130,59
"ENSG00000109083",2,28,5
"ENSG00000109084",1,29,16
"ENSG00000109084",2,27,10
"ENSG00000109084",3,20,7
"ENSG00000109084",4,19,6
"ENSG00000109084",5,18,11
"ENSG00000109084",6,18,9
"ENSG00000109084",7,15,9
"ENSG00000109084",8,15,8
"ENSG00000109084",9,15,13
"ENSG00000109103",1,83,66
"ENSG00000109103",2,80,44
"ENSG00000109103",3,51,13
"ENSG00000109103",4,26,24
"ENSG00000109107",1,53,26
"ENSG00000109107",2,52,32
"ENSG00000109107",3,52,24
"ENSG00000109107",4,50,23
"ENSG00000109107",5,46,26
"ENSG00000109107",6,41,23
"ENSG00000109107",7,40,19
"ENSG00000109107",8,17,13
"ENSG00000109107",9,13,10
"ENSG00000109113",1,249,151
"ENSG00000109113",2,67,27
"ENSG00000109133",1,100,51
"ENSG00000109133",2,60,28
"ENSG00000109133",3,49,27
"ENSG00000109133",4,38,17
"ENSG00000109158",1,195,110
"ENSG00000109158",2,188,59
"ENSG00000109158",3,125,41
"ENSG00000109158",4,46,41
"ENSG00000109163",1,55,26
"ENSG00000109163",2,52,36
"ENSG00000109163",3,48,30
"ENSG00000109163",4,40,15
"ENSG00000109163",5,32,12
"ENSG00000109163",6,32,24
"ENSG00000109163",7,30,11
"ENSG00000109163",8,23,15
"ENSG00000109163",9,16,12
"ENSG00000109189",1,75,19
"ENSG00000109189",2,48,17
"ENSG00000109189",3,47,7
"ENSG00000109189",4,38,19
"ENSG00000109189",5,37,3
"ENSG00000109189",6,36,14
"ENSG00000109189",7,32,6
"ENSG00000109189",8,27,12
"ENSG00000109189",9,26,5
"ENSG00000109193",1,65,35
"ENSG00000109193",2,45,29
"ENSG00000109193",3,34,17
"ENSG00000109193",4,31,7
"ENSG00000109193",5,30,23
"ENSG00000109193",6,26,5
"ENSG00000109193",7,25,14
"ENSG00000109193",8,23,9
"ENSG00000109193",9,15,7
"ENSG00000109220",1,129,38
"ENSG00000109220",2,24,7
"ENSG00000109220",3,12,5
"ENSG00000109270",1,97,38
"ENSG00000109270",2,27,6
"ENSG00000109272",1,87,57
"ENSG00000109272",2,17,17
"ENSG00000109332",1,43,4
"ENSG00000109332",2,32,13
"ENSG00000109332",3,26,5
"ENSG00000109332",4,26,3
"ENSG00000109332",5,22,8
"ENSG00000109424",1,58,39
"ENSG00000109424",2,51,42
"ENSG00000109424",3,46,35
"ENSG00000109424",4,44,29
"ENSG00000109424",5,39,27
"ENSG00000109424",6,36,22
"ENSG00000109424",7,18,12
"ENSG00000109424",8,15,8
"ENSG00000109445",1,96,54
"ENSG00000109445",2,40,20
"ENSG00000109445",3,39,20
"ENSG00000109445",4,36,15
"ENSG00000109445",5,33,17
"ENSG00000109445",6,30,11
"ENSG00000109445",7,27,6
"ENSG00000109445",8,19,11
"ENSG00000109471",1,92,32
"ENSG00000109471",2,36,19
"ENSG00000109471",3,25,5
"ENSG00000109475",1,31,22
"ENSG00000109475",2,18,4
"ENSG00000109475",3,15,7
"ENSG00000109475",4,15,8
"ENSG00000109475",5,14,3
"ENSG00000109475",6,12,1
"ENSG00000109475",7,12,4
"ENSG00000109519",1,162,80
"ENSG00000109519",2,55,46
"ENSG00000109572",1,123,23
"ENSG00000109572",2,101,29
"ENSG00000109572",3,99,26
"ENSG00000109572",4,90,23
"ENSG00000109572",5,81,21
"ENSG00000109572",6,75,23
"ENSG00000109572",7,73,31
"ENSG00000109572",8,68,25
"ENSG00000109572",9,67,21
"ENSG00000109572",10,48,20
"ENSG00000109572",11,41,16
"ENSG00000109576",1,70,26
"ENSG00000109576",2,59,13
"ENSG00000109576",3,53,14
"ENSG00000109576",4,52,14
"ENSG00000109576",5,50,20
"ENSG00000109576",6,43,13
"ENSG00000109576",7,42,14
"ENSG00000109576",8,32,8
"ENSG00000109576",9,28,7
"ENSG00000109667",1,441,323
"ENSG00000109667",2,99,66
"ENSG00000109738",1,117,70
"ENSG00000109738",2,117,49
"ENSG00000109738",3,85,47
"ENSG00000109738",4,52,31
"ENSG00000109738",5,48,18
"ENSG00000109738",6,46,14
"ENSG00000109738",7,32,9
"ENSG00000109775",1,185,97
"ENSG00000109775",2,173,122
"ENSG00000109775",3,111,61
"ENSG00000109814",1,122,60
"ENSG00000109814",2,75,42
"ENSG00000109814",3,67,13
"ENSG00000109814",4,61,16
"ENSG00000109814",5,59,21
"ENSG00000109814",6,51,9
"ENSG00000109814",7,31,14
"ENSG00000109814",8,28,13
"ENSG00000109846",1,60,33
"ENSG00000109846",2,56,22
"ENSG00000109846",3,45,33
"ENSG00000109846",4,14,8
"ENSG00000109854",1,227,137
"ENSG00000109854",2,49,7
"ENSG00000109861",1,79,46
"ENSG00000109861",2,75,43
"ENSG00000109861",3,72,35
"ENSG00000109861",4,48,17
"ENSG00000109861",5,45,27
"ENSG00000109861",6,44,28
"ENSG00000109861",7,39,38
"ENSG00000109861",8,31,16
"ENSG00000109861",9,30,13
"ENSG00000109919",1,62,32
"ENSG00000109919",2,59,20
"ENSG00000109919",3,56,37
"ENSG00000109919",4,54,29
"ENSG00000109919",5,49,26
"ENSG00000109919",6,23,15
"ENSG00000109943",1,50,30
"ENSG00000109943",2,46,37
"ENSG00000109943",3,45,19
"ENSG00000109943",4,42,35
"ENSG00000109943",5,42,20
"ENSG00000109943",6,33,13
"ENSG00000109943",7,25,17
"ENSG00000109943",8,22,12
"ENSG00000109943",9,20,11
"ENSG00000109943",10,18,22
"ENSG00000109943",11,18,13
"ENSG00000109943",12,18,8
"ENSG00000109943",13,14,7
"ENSG00000109956",1,286,179
"ENSG00000109956",2,61,46
"ENSG00000109991",1,87,53
"ENSG00000109991",2,83,52
"ENSG00000109991",3,73,53
"ENSG00000109991",4,45,24
"ENSG00000109991",5,32,22
"ENSG00000109991",6,30,17
"ENSG00000109991",7,25,10
"ENSG00000109991",8,22,22
"ENSG00000110011",1,67,59
"ENSG00000110011",2,46,33
"ENSG00000110011",3,40,31
"ENSG00000110011",4,39,29
"ENSG00000110011",5,31,10
"ENSG00000110011",6,26,23
"ENSG00000110025",1,204,127
"ENSG00000110025",2,138,91
"ENSG00000110042",1,235,161
"ENSG00000110042",2,153,51
"ENSG00000110042",3,135,96
"ENSG00000110042",4,50,28
"ENSG00000110042",5,46,28
"ENSG00000110047",1,139,74
"ENSG00000110047",2,137,48
"ENSG00000110047",3,131,83
"ENSG00000110047",4,127,94
"ENSG00000110063",1,57,26
"ENSG00000110063",2,54,63
"ENSG00000110063",3,47,37
"ENSG00000110063",4,40,46
"ENSG00000110063",5,38,35
"ENSG00000110063",6,38,25
"ENSG00000110063",7,32,21
"ENSG00000110063",8,31,27
"ENSG00000110074",1,424,303
"ENSG00000110074",2,62,66
"ENSG00000110079",1,124,64
"ENSG00000110079",2,62,38
"ENSG00000110079",3,40,23
"ENSG00000110079",4,13,8
"ENSG00000110090",1,88,63
"ENSG00000110090",2,82,45
"ENSG00000110090",3,76,46
"ENSG00000110090",4,74,44
"ENSG00000110090",5,73,32
"ENSG00000110090",6,64,40
"ENSG00000110090",7,63,40
"ENSG00000110090",8,55,34
"ENSG00000110090",9,54,41
"ENSG00000110090",10,51,37
"ENSG00000110090",11,49,39
"ENSG00000110090",12,44,19
"ENSG00000110169",1,115,64
"ENSG00000110169",2,93,66
"ENSG00000110169",3,76,45
"ENSG00000110169",4,69,55
"ENSG00000110169",5,62,42
"ENSG00000110169",6,47,35
"ENSG00000110172",1,68,38
"ENSG00000110172",2,54,26
"ENSG00000110172",3,50,32
"ENSG00000110172",4,49,15
"ENSG00000110172",5,48,23
"ENSG00000110172",6,37,16
"ENSG00000110172",7,26,14
"ENSG00000110243",1,185,119
"ENSG00000110243",2,140,79
"ENSG00000110243",3,41,24
"ENSG00000110244",1,364,353
"ENSG00000110244",2,32,27
"ENSG00000110315",1,72,35
"ENSG00000110315",2,53,28
"ENSG00000110315",3,44,22
"ENSG00000110315",4,42,16
"ENSG00000110315",5,19,10
"ENSG00000110330",1,80,43
"ENSG00000110330",2,69,29
"ENSG00000110330",3,61,45
"ENSG00000110330",4,56,23
"ENSG00000110330",5,47,33
"ENSG00000110330",6,47,22
"ENSG00000110330",7,42,12
"ENSG00000110330",8,41,19
"ENSG00000110330",9,41,13
"ENSG00000110330",10,38,20
"ENSG00000110330",11,37,23
"ENSG00000110330",12,30,15
"ENSG00000110330",13,29,25
"ENSG00000110375",1,67,45
"ENSG00000110375",2,54,43
"ENSG00000110375",3,35,23
"ENSG00000110375",4,28,25
"ENSG00000110435",1,126,85
"ENSG00000110435",2,102,60
"ENSG00000110435",3,88,48
"ENSG00000110435",4,57,47
"ENSG00000110435",5,53,40
"ENSG00000110435",6,45,29
"ENSG00000110435",7,30,14
"ENSG00000110442",1,71,40
"ENSG00000110442",2,50,27
"ENSG00000110442",3,50,32
"ENSG00000110442",4,27,18
"ENSG00000110484",1,93,59
"ENSG00000110484",2,27,14
"ENSG00000110628",1,375,267
"ENSG00000110628",2,49,54
"ENSG00000110651",1,175,100
"ENSG00000110651",2,55,13
"ENSG00000110651",3,44,37
"ENSG00000110700",1,60,20
"ENSG00000110700",2,38,10
"ENSG00000110700",3,34,20
"ENSG00000110700",4,19,8
"ENSG00000110958",1,121,46
"ENSG00000110958",2,39,6
"ENSG00000111052",1,103,34
"ENSG00000111052",2,94,62
"ENSG00000111052",3,23,9
"ENSG00000111052",4,13,8
"ENSG00000111057",1,143,65
"ENSG00000111057",2,118,43
"ENSG00000111057",3,76,50
"ENSG00000111057",4,61,26
"ENSG00000111057",5,32,13
"ENSG00000111145",1,132,119
"ENSG00000111145",2,64,38
"ENSG00000111145",3,52,41
"ENSG00000111145",4,45,51
"ENSG00000111145",5,34,29
"ENSG00000111145",6,19,6
"ENSG00000111145",7,19,6
"ENSG00000111145",8,15,15
"ENSG00000111145",9,15,6
"ENSG00000111145",10,12,2
"ENSG00000111186",1,73,51
"ENSG00000111186",2,63,46
"ENSG00000111186",3,52,50
"ENSG00000111186",4,50,33
"ENSG00000111186",5,42,18
"ENSG00000111186",6,40,21
"ENSG00000111186",7,39,18
"ENSG00000111218",1,69,16
"ENSG00000111218",2,37,8
"ENSG00000111218",3,37,12
"ENSG00000111218",4,36,10
"ENSG00000111218",5,30,15
"ENSG00000111218",6,29,6
"ENSG00000111218",7,28,6
"ENSG00000111218",8,26,8
"ENSG00000111218",9,24,14
"ENSG00000111218",10,23,3
"ENSG00000111218",11,22,15
"ENSG00000111218",12,19,46
"ENSG00000111218",13,14,3
"ENSG00000111229",1,51,11
"ENSG00000111229",2,40,25
"ENSG00000111229",3,38,22
"ENSG00000111229",4,29,7
"ENSG00000111229",5,20,5
"ENSG00000111237",1,18,2
"ENSG00000111237",2,16,5
"ENSG00000111237",3,14,8
"ENSG00000111237",4,14,2
"ENSG00000111237",5,14,3
"ENSG00000111237",6,13,5
"ENSG00000111237",7,13,4
"ENSG00000111237",8,13,6
"ENSG00000111237",9,12,3
"ENSG00000111237",10,11,1
"ENSG00000111237",11,11,6
"ENSG00000111237",12,10,2
"ENSG00000111237",13,10,2
"ENSG00000111237",14,10,2
"ENSG00000111237",15,9,4
"ENSG00000111237",16,9,2
"ENSG00000111237",17,9,1
"ENSG00000111237",18,8,1
"ENSG00000113811",1,63,27
"ENSG00000113811",2,31,18
"ENSG00000113812",1,366,193
"ENSG00000113812",2,258,125
"ENSG00000113838",1,159,82
"ENSG00000113838",2,93,49
"ENSG00000113838",3,87,46
"ENSG00000113838",4,73,45
"ENSG00000113838",5,69,44
"ENSG00000113838",6,40,16
"ENSG00000113838",7,36,16
"ENSG00000113851",1,144,70
"ENSG00000113851",2,106,70
"ENSG00000113851",3,74,55
"ENSG00000113851",4,67,32
"ENSG00000113851",5,51,60
"ENSG00000113924",1,88,58
"ENSG00000113924",2,51,34
"ENSG00000113924",3,48,25
"ENSG00000113924",4,48,22
"ENSG00000113924",5,43,18
"ENSG00000113924",6,39,30
"ENSG00000113924",7,38,23
"ENSG00000113924",8,33,12
"ENSG00000113924",9,33,22
"ENSG00000113924",10,24,7
"ENSG00000113966",1,34,16
"ENSG00000113966",2,26,12
"ENSG00000113966",3,26,10
"ENSG00000113966",4,24,16
"ENSG00000113966",5,21,9
"ENSG00000113966",6,21,10
"ENSG00000113966",7,17,4
"ENSG00000113966",8,17,9
"ENSG00000114013",1,66,19
"ENSG00000114013",2,55,24
"ENSG00000114013",3,55,9
"ENSG00000114013",4,47,25
"ENSG00000114013",5,41,31
"ENSG00000114013",6,26,14
"ENSG00000114013",7,21,9
"ENSG00000114013",8,18,16
"ENSG00000114021",1,49,18
"ENSG00000114021",2,48,30
"ENSG00000114021",3,35,21
"ENSG00000114021",4,32,27
"ENSG00000114021",5,31,26
"ENSG00000114021",6,31,19
"ENSG00000114021",7,27,20
"ENSG00000114021",8,23,16
"ENSG00000114023",1,55,26
"ENSG00000114023",2,49,24
"ENSG00000114023",3,29,17
"ENSG00000114023",4,21,12
"ENSG00000114026",1,94,74
"ENSG00000114026",2,88,84
"ENSG00000114026",3,73,36
"ENSG00000114026",4,58,46
"ENSG00000114026",5,48,38
"ENSG00000114026",6,34,18
"ENSG00000114026",7,29,10
"ENSG00000114054",1,335,238
"ENSG00000114054",2,184,122
"ENSG00000114054",3,51,33
"ENSG00000114113",1,26,20
"ENSG00000114113",2,22,5
"ENSG00000114113",3,18,19
"ENSG00000114113",4,15,9
"ENSG00000114113",5,15,3
"ENSG00000114113",6,14,4
"ENSG00000114113",7,13,5
"ENSG00000114113",8,11,8
"ENSG00000114120",1,51,13
"ENSG00000114120",2,51,14
"ENSG00000114120",3,49,20
"ENSG00000114120",4,40,13
"ENSG00000114120",5,35,10
"ENSG00000114120",6,26,12
"ENSG00000114120",7,22,11
"ENSG00000114120",8,20,8
"ENSG00000114120",9,17,6
"ENSG00000114125",1,96,33
"ENSG00000114125",2,17,3
"ENSG00000114200",1,86,50
"ENSG00000114200",2,53,34
"ENSG00000114200",3,43,27
"ENSG00000114200",4,43,27
"ENSG00000114200",5,38,19
"ENSG00000114200",6,37,22
"ENSG00000114200",7,37,28
"ENSG00000114200",8,31,13
"ENSG00000114200",9,31,32
"ENSG00000114200",10,30,18
"ENSG00000114200",11,28,19
"ENSG00000114200",12,27,15
"ENSG00000114200",13,27,23
"ENSG00000114200",14,27,15
"ENSG00000114200",15,25,3
"ENSG00000114200",16,21,11
"ENSG00000114200",17,18,13
"ENSG00000114204",1,73,34
"ENSG00000114204",2,62,18
"ENSG00000114204",3,50,26
"ENSG00000114204",4,47,26
"ENSG00000114204",5,42,12
"ENSG00000114204",6,38,24
"ENSG00000114204",7,38,13
"ENSG00000114204",8,35,17
"ENSG00000114204",9,20,9
"ENSG00000114251",1,73,39
"ENSG00000114251",2,69,32
"ENSG00000114251",3,60,21
"ENSG00000114251",4,49,27
"ENSG00000114251",5,47,18
"ENSG00000114251",6,42,31
"ENSG00000114251",7,40,21
"ENSG00000114268",1,84,34
"ENSG00000114268",2,83,58
"ENSG00000114268",3,76,31
"ENSG00000114268",4,68,51
"ENSG00000114268",5,66,36
"ENSG00000114268",6,63,30
"ENSG00000114268",7,29,17
"ENSG00000114302",1,122,41
"ENSG00000114302",2,115,41
